,place,text,lang,location,geo,coord
773,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
774,,i mean this asthma situation is my fault because i dont take my steroids twice a day like i should &amp; i havent renewed them in 2 years,en,"west yorkshire, england",False,
775,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,New England | New York City ,True,
776,,Allergic Asthma Symptoms In Children - Asthma https://t.co/VNyU4LBmFv,und,,False,
777,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,,True,
778,,RT @TeioneMone_: My girl got asthma and still whooping ass 😂😂😂😂 https://t.co/zq8xQzDv42,en,,False,
779,,"sandesh: By cutting air pollutants that cause smog &amp; asthma attacks, #windpower created billions in health benefit… https://t.co/ZtSWUVluav",en,,False,
780,,@DeeJay2Timez OMM she did and she had asthma 💀😂,en,In My Own Lane,True,
781,,A new drug could help reduce the symptoms of asthma.https://t.co/t6Yws1j7Cd,en,,False,
782,"{'country': 'United Kingdom', 'url': 'https://api.twitter.com/1.1/geo/id/06b9691f34c91d1c.json', 'name': 'Tottenham', 'country_code': 'GB', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-0.170246, 51.564585], [-0.170246, 51.611218], [-0.034078, 51.611218], [-0.034078, 51.564585]]]}, 'id': '06b9691f34c91d1c', 'place_type': 'city', 'attributes': {}, 'full_name': 'Tottenham, London'}",It's asthma pumps. https://t.co/7op2vGWCtH,en,London,True,
783,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,tha boot,False,
784,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,"dallas, tx",True,
785,,RT @asthma_tips123: Lose That Asthma! Check Out Some Great Tips! - https://t.co/9m96qw0awZ,en,NYC,False,
786,,RT @asthma_tips123: Lose That Asthma! Check Out Some Great Tips! - https://t.co/9m96qw0awZ,en,NYC,False,
787,,"Easy Read resources for People with asthma who have learning difficulties 
#selfcare https://t.co/qrki2xhtPv via @asthmauk",en,SalemMA  TucsonAZ  PensacolaFL,False,
788,,"RT @rclbeauty101: Does anyone else find it funny when someone tells a depressed person to just be happy,it's like telling someone with asth…",en,"Baltimore, MD",False,
789,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
790,,Illjhggghvcvhhhgvvbnbgccffffffffcvhbbvvbbbbbbbbbbhbbbbbbbbbbhhggg https://t.co/i7AxviYGyI,eu,,True,
791,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Glasgow, Scotland",True,
792,,Read about how @EPAregion9 staff are working with community groups to identify solutions to childhood asthma. https://t.co/582y4vr4eQ,en,USA,True,
793,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,BX / SYR,True,
794,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
795,,"Deep Breathing Health Benefits; Weight Loss, Asthma, Insomnia and Others Deep b https://t.co/B8iI5gY9QK #healthyliving #SmallDoctor #Health",en,,False,
796,,A new medication is showing some promising results for those with #asthma https://t.co/UfRdIzv2UE,en,"Austin, TX",True,
797,,"RT @AWEA: By cutting air pollutants that cause smog &amp; asthma attacks, #windpower created billions in health benefits in 2015 https://t.co/c…",en,"Atlanta, GA",False,
798,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,thotland,True,
799,,😂 https://t.co/LtRkrFDl9d,und,United Kingdom,False,
800,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,#blacklivesmatter,True,
801,,"Or, check out @SuperfundRsch to learn how @EPAregion9 isn't telling residents of LA about subsurface vapor intrusion https://t.co/ydJfOgDBOk",en,USA USA USA,False,
802,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,True,
803,,RT @emarroq109: Studying Breathing Problems in Horses May Help Humans With Asthma - University of Guelph News https://t.co/lsIxTjc61L,en,"Chicago, IL",True,
804,,RT @EPA: Read about how @EPAregion9 staff are working with community groups to identify solutions to childhood asthma. https://t.co/582y4vr…,en,Puerto Rico / Washington D.C.,True,
805,,RT @EPA: Read about how @EPAregion9 staff are working with community groups to identify solutions to childhood asthma. https://t.co/582y4vr…,en,"Cleveland, OH",True,
806,,RT @EPA: Read about how @EPAregion9 staff are working with community groups to identify solutions to childhood asthma. https://t.co/582y4vr…,en,"Lakewood, OH",False,
807,,"102 laps, bitches. Had an asthma attach at 15 while forcing air on lungs. But I won that round. Did the last 2 because I could!",en,Washington,False,
808,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,True,
809,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
810,,Read about how EPAregion9 staff are working with community groups to identify solutions to childhood asthma. https://t.co/A7UzWPY3TP,en,Earth,True,
811,,When the TTC trains don't have AC and it's so hard to breathe you almost have an asthma attack. Thanks toronto 👌🏻,en,"Toronto, Canada",False,
812,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
813,,Just catching up on the Malia Obama news. I love how the Daily Mail points out that she has asthma.,en,"Marysville, Ohio",False,
814,,RT @EPA: Read about how @EPAregion9 staff are working with community groups to identify solutions to childhood asthma. https://t.co/582y4vr…,en,,False,
815,,RT @EPA: Read about how @EPAregion9 staff are working with community groups to identify solutions to childhood asthma. https://t.co/582y4vr…,en,Canada,False,
816,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,ldn/kent,False,
817,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,"England, United Kingdom",False,
818,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,LDN,True,
819,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,morioh town,False,
820,,"RT @AWEA: By cutting air pollutants that cause smog &amp; asthma attacks, #windpower created billions in health benefits in 2015 https://t.co/c…",en,,False,
821,,"RT @parthaabosu: Very high #airpollution predicted for #Delhi today. Take care
#airquality #in #kids #asthma https://t.co/zzvQsEKK62",en,India,False,
822,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,hell,False,
823,,RT @Kymrizzy: Illjhggghvcvhhhgvvbnbgccffffffffcvhbbvvbbbbbbbbbbhbbbbbbbbbbhhggg https://t.co/i7AxviYGyI,eu,Somewhere in America,True,
824,,"RT @AWEA: By cutting air pollutants that cause smog &amp; asthma attacks, #windpower created billions in health benefits in 2015 https://t.co/c…",en,Paris - Saint Jean de Luz,False,
825,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,True,
826,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,London,False,
827,,BROOO SNDJENEIEJE😂😂😂😂😂😂😂 https://t.co/iHfd3KgOUY,ht,Somewhere in America,True,
828,,Medical News Today: New asthma pill reduces troublesome sym... https://t.co/POvRlaqnqd | https://t.co/suGbZMx647 https://t.co/WHLSU47X96,en,,False,
829,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,uk,True,
830,,"""I could get $5000 a semester for having asthma."" -@caleb_shull815 w/@em_morgan1",en,,False,
831,,apparently working out/exercising is my cause and cure from my asthma,en,,True,
832,,"hey, I saw that you're a health fan, so I suggest you to check my free app, it's called MyTraining on appstore https://t.co/LglfgPwiH1",en,United States,False,
833,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
834,,RT @FamilyMedRx: Innate Immunity and Asthma Risk in Amish and Hutterite Farm Children https://t.co/5aq1rRzgrY,en,Northern Virginia,True,
835,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,#BLACKLIVESMATTER,True,
836,,Dropped a script off for a new inhaler this AM. 5pm and it's still not ready. I just started having an asthma attack too. #thestruggleisreal,en,"New Jersey, USA",False,
837,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,,False,
838,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
839,,Hope you okay babygirl😙 https://t.co/bEcJmqEe5D,en,,False,
840,,Things That You Need To Know About Asthma - https://t.co/8LsVzDZq0o https://t.co/zT6PL5LUwg,en,United States,False,
841,,"RT @bags2285: Fracking may worsen Asthma 
https://t.co/AsVHbq0W6d @climate911 @PhilaPSR @psrnational",en,West Philadelphia,True,
842,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
843,,"Ever wonder, what causes #asthma ? https://t.co/TlwnQPLimr https://t.co/xfCFSKjLZE",en,,False,
844,,Asthma Learn What Is Asthma Html Color - Asthma https://t.co/5C1kC5rBH8,en,,False,
845,,😂😂😂😂 I can't even deal https://t.co/61At7mDTDZ,en,,False,
846,,@MartinHaven @jwarnette do we still have a 7 times higher rate of asthma in our team than national average or did that get sorted?,en,,False,
847,,Singulair 5mg faq | buy Singulair 5mg cheap | get Singulair online 4 mg | alternatives to Singulair 10mg https://t.co/UWvLVDl0DX,en,"North Royalton, OH",False,
848,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,LDN,False,
849,,"RT @heatherhaskids: Just imagine me singing ""Every breath you take"" while I watch you take puffs from your inhaler during an asthma attack.",en,"19.095143,72.914999",False,
850,,other uses for Astelin 0.1% 10ml | Astelin 0.1% 10ml online sales | best price for Astelin | what Astelin does https://t.co/VSPCUVbPSi,en,"New York, USA",False,
851,,RT @TCapper78: Real world study of #omalizumab in  severe persistent #asthma produces small but sig reduction in oral steroid dose https://…,en,,True,
852,,I did either til I experienced it. Was no friction. Almost had a asthma beatin it to get my nut  https://t.co/2dddQwkbTb,en,☁Kloud Seven☁,True,
853,,"@TEN_GOP She has asthma? Ah, she looks like she can breathe pretty good. So open the mines! Power🇺🇸w 🇺🇸fuel!",en,"Florida, USA",False,
854,,Ik vind een @YouTube-video leuk: https://t.co/eIPZYl2E07 Ed Sheeran Helps Fan Having Asthma Attack 9.23.12,nl,,True,
855,,😳 https://t.co/3t80I41I8f,und,,False,
856,,"Ya know what's worse than giving up cheese for a while? Asthma attacks, constant inflammation, and recurring mono. Way worse.",en,"Fort Worth, TX",True,
857,,RT @JunkScience: @JaredWyand @LindaSuhler Obama bogusly used Malia's 'asthma' as an excuse for the war on coal. https://t.co/775GxenSls,en,STATE OF OBAMA'S CORRUPTION,False,
858,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,South LDN ,False,
859,,#OneDirectionTEOGda You think its funny giving me heart palpitations and asthma attacks where's my inhaler https://t.co/clyPopLSEy,en,"Houston, TX",False,
860,,asthma(BEYOND:BELLRING少女ハート) https://t.co/820lMghbXG #nowplaying #ototoy https://t.co/3HxHNMpKhv,ja,会議室,True,
861,,Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,False,
862,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,DMV,False,
863,,@TaylorRoseeeee : I can't do stair master because my asthma kicks in and I start wheezing.🙃 I think I'll buy the tea I'm frustrated. 😂,en,,True,
864,,@FriedmanCassie worst! I've had asthma my whole life so I abhor being around smoke. :-(,en,"Las Vegas, NV",True,
865,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,Dallas/San Marcos ,False,
866,,RT @afneil: SPECTATOR HEALTH: Why Amish children so rarely get asthma: the clue is in their dust https://t.co/AIxUcxAqiG,en,"Pembroke Dock, Pembrokeshire",True,
867,,LOL what a joke. At least Rakitic can play an entire season without having asthma issues halfway though. https://t.co/nYXJOyJKXp,en,,False,
868,,It hurt me so bad to see my mom and my little brother suffering from asthma I hate seeing them had to take... https://t.co/yz3wLqhoCf,en,Chicago IL,False,
869,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,United Kingdom,True,
870,,STILL FUNNY https://t.co/GGTXKcw9qC,en,chris evans,True,
871,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,chris evans,True,
872,,RT @relly0492: One buff girl in the gym had me doing over 40mins on the treadmill like say my asthma cant tek weh mi life any time,en,LDN,True,
873,,RT @kuwtstylinsons: #OneDirectionTEOGda You think its funny giving me heart palpitations and asthma attacks where's my inhaler https://t.co…,en,Lisbon,True,
874,,@RedLiverbirdLou i also have asthma anixety and depression,en,United Kingdom,False,
875,,RT @kuwtstylinsons: #OneDirectionTEOGda You think its funny giving me heart palpitations and asthma attacks where's my inhaler https://t.co…,en,Harry's House,True,
876,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,True,
877,,RT @bretmanrock: My brother trying to speak English gives me asthma and heart murmur...,en,"Dallas, TX",False,
878,,Asthma(Asthma:BELLRING少女ハート) https://t.co/Wgln3mwfm4 #nowplaying #ototoy https://t.co/P38HfypyIJ,ja,会議室,True,
879,,RT @_StevenMccallum: Sisters got asthma and we got her they candles that dinny blow oot for her bday cake and aboot killed the cunt trying…,en,"Arbroath, Scotland",True,
880,,"Do Amish hold clue to preventing asthma in children? https://t.co/5hI8xvUyHv ... dust ""much richer in microbial products,""",en,"Cardiff, Wales",True,
881,,RT @DearMomma_: Sooo my brother funeral was today. Tell me why my extra ass aunt had an asthma attack and died at the fucking funeral.,en,,True,
